CustomerID,CustomerName,Age,Gender,AnnualIncome,CreditScore,AccountType,AccountBalance,HasCreditCard,HasMortgage,HasPersonalLoan,DigitalEngagementLevel,OnlineTransactionsPct,HasComplained,ChurnStatus
CUST-05612,Margaret Jackson,82,Male,92707,716,Savings,5844.66,0,1,0,High,85.5,0,0
CUST-05613,Betty Rodriguez,36,Female,65367,649,Savings,10854.31,0,0,0,High,71,0,0
CUST-05614,Elizabeth Jackson,64,Female,26497,611,Savings,12453.2,1,0,0,Low,16.7,0,0
CUST-05615,Jessica Moore,63,Male,61454,799,Standard Checking,10822.45,0,0,1,High,89.9,0,0
CUST-05616,Susan Williams,46,Female,61299,633,Premium Checking,9129.85,1,0,0,Medium,60.6,0,0
CUST-05617,Mary Smith,78,Male,53681,585,Standard Checking,3047.57,1,0,0,Medium,66.5,0,1
CUST-05618,Sarah Rodriguez,82,Male,63212,562,Savings,8150.36,1,0,1,Medium,32.7,0,0
CUST-05619,Richard Johnson,40,Non-Binary,47886,771,Premium Checking,44513.43,1,0,1,High,87.6,0,0
CUST-05620,Michael Thomas,68,Male,44726,692,Savings,6228.34,1,0,0,Low,8.9,0,0
CUST-05621,Christopher Jackson,80,Female,55540,738,Savings,14862.95,1,0,0,Medium,47,0,0
CUST-05622,Matthew Anderson,39,Male,41156,810,Premium Checking,25387.65,0,0,0,High,77.8,0,0
CUST-05623,Nancy Hernandez,50,Female,35457,644,Savings,13993.6,1,0,0,Medium,49.3,0,0
CUST-05624,James Miller,61,Male,85407,828,Savings,8923.91,1,0,1,High,71.6,0,0
CUST-05625,Karen Davis,24,Male,36800,671,Standard Checking,8314.01,0,0,0,None,0,0,1
CUST-05626,Elizabeth Jones,19,Female,45233,685,Standard Checking,8030.79,1,0,0,Medium,65.9,0,0
CUST-05627,William Smith,34,Female,38566,777,Savings,7066.07,0,0,0,High,91.9,0,0
CUST-05628,Mary Jackson,82,Female,31723,682,Money Market,20176.17,0,0,0,High,76.5,0,0
CUST-05629,Susan Martin,75,Female,105968,738,Premium Checking,31647.88,0,0,0,Medium,69,0,0
CUST-05630,Elizabeth Rodriguez,47,Male,23849,646,Standard Checking,12274.31,0,0,0,High,99.7,0,0
CUST-05631,Elizabeth Garcia,43,Male,59792,707,Savings,11155.07,0,0,0,High,95.6,0,0
CUST-05632,Thomas Garcia,52,Female,45917,778,Premium Checking,73495.29,1,0,1,Low,8.7,0,0
CUST-05633,Patricia Martin,80,Female,62277,722,Savings,7023.96,1,0,1,High,96.2,0,0
CUST-05634,John Jackson,45,Male,45016,651,Savings,14933.6,1,0,0,Medium,32.4,0,0
CUST-05635,Sarah Brown,42,Female,62707,685,Premium Checking,60907.18,1,0,0,Medium,43.6,0,0
CUST-05636,Linda Taylor,78,Female,56473,651,Savings,3976.59,1,1,1,High,78.2,0,0
CUST-05637,Robert Gonzalez,48,Female,65795,674,Standard Checking,5036.8,1,0,0,Medium,63.4,0,0
CUST-05638,Matthew Smith,71,Male,117219,785,Standard Checking,10742.07,1,0,0,Medium,40.6,0,0
CUST-05639,Anthony Gonzalez,84,Male,19275,689,Standard Checking,4551.82,1,0,0,High,92.3,0,0
CUST-05640,Patricia Wilson,68,Male,51053,740,Savings,10046.03,1,1,0,High,85.7,0,0
CUST-05641,John Jones,75,Male,29825,715,Money Market,71347.46,1,0,1,High,79.1,0,0
CUST-05642,Michael Smith,51,Female,34121,770,Premium Checking,11607.65,1,0,0,High,90.3,0,0
CUST-05643,Daniel Lopez,76,Male,30453,606,Savings,6923.27,1,0,0,High,71.2,0,0
CUST-05644,David Davis,38,Male,42358,694,Premium Checking,24709.85,1,1,0,None,0,0,0
CUST-05645,Matthew Garcia,73,Male,85912,809,Premium Checking,17041.64,0,1,0,Medium,55,0,0
CUST-05646,Margaret Johnson,54,Male,40580,634,Standard Checking,2674.19,0,0,0,High,85.6,0,0
CUST-05647,Charles Martin,81,Male,58276,833,Savings,3824.71,1,0,0,Medium,56.7,0,0
CUST-05648,Karen Wilson,36,Male,76756,620,Standard Checking,13985.32,1,0,0,High,84.5,0,0
CUST-05649,James Martinez,70,Male,32022,660,Standard Checking,9631.46,1,0,0,Medium,47,0,0
CUST-05650,Jessica Brown,80,Male,32898,736,Savings,13538.07,1,1,0,Medium,35.1,0,0
CUST-05651,Anthony Hernandez,79,Female,49028,690,Savings,4717.87,0,0,0,Medium,45.4,0,0
CUST-05652,Jessica Martin,36,Female,19912,538,Savings,4979.71,1,0,0,Medium,33.5,0,1
CUST-05653,James Thomas,19,Male,133868,708,Savings,7505.33,1,0,1,None,0,0,1
CUST-05654,Charles Rodriguez,23,Female,49159,689,Savings,9911.41,0,0,1,High,72,0,0
CUST-05655,William Rodriguez,46,Male,64847,642,Savings,2249.18,1,0,0,High,77,0,0
CUST-05656,Anthony Taylor,58,Female,44457,662,Standard Checking,2638.05,1,0,0,Medium,56.9,0,0
CUST-05657,Barbara Gonzalez,68,Male,67375,535,Savings,12050.94,1,0,0,High,78.8,0,0
CUST-05658,Linda Thomas,22,Female,44929,641,Money Market,122889.8,0,0,0,Medium,37.6,0,0
CUST-05659,Sarah Smith,58,Male,64806,731,Savings,153.06,0,1,0,None,0,0,1
CUST-05660,James Lopez,79,Male,93747,692,Premium Checking,62369.64,1,0,1,Medium,52.2,0,0
CUST-05661,Jennifer Rodriguez,47,Male,16300,750,Standard Checking,5408.38,1,1,0,Medium,67.7,1,0
CUST-05662,Daniel Jones,79,Female,68401,810,Savings,5182.36,1,0,0,High,86.9,0,0
CUST-05663,Anthony Thomas,44,Male,37620,622,Premium Checking,59411.08,1,0,0,Medium,56.1,0,0
CUST-05664,Sarah Taylor,67,Male,28216,617,Savings,11333.67,0,0,0,Medium,46.1,0,0
CUST-05665,Sarah Smith,69,Male,23818,746,Savings,13923.62,1,0,1,Low,25.4,0,0
CUST-05666,Charles Davis,66,Female,51473,669,Savings,207.26,1,0,0,Medium,36.4,0,0
CUST-05667,John Jones,79,Male,56443,667,Standard Checking,4031.55,1,0,0,Medium,49.2,0,0
CUST-05668,Daniel Davis,77,Female,35851,850,Standard Checking,5844.68,0,0,0,High,94.5,0,0
CUST-05669,Charles Moore,71,Male,26129,767,Standard Checking,1220.57,0,0,0,Medium,30.1,0,0
CUST-05670,Sarah Smith,22,Female,51913,691,Premium Checking,48049.04,1,0,0,Low,24.7,0,0
CUST-05671,Joseph Moore,26,Male,50751,715,Premium Checking,64343.79,1,0,0,High,87.8,0,0
CUST-05672,Mark Miller,51,Male,66214,694,Premium Checking,38345.63,1,0,0,High,98.1,0,0
CUST-05673,Jessica Thomas,53,Female,69126,588,Standard Checking,4063.02,1,0,0,High,79.4,1,1
CUST-05674,Joseph Garcia,37,Female,87753,704,Savings,5665.66,0,0,0,High,79.6,0,0
CUST-05675,William Miller,80,Non-Binary,68665,670,Standard Checking,10622.07,1,0,1,High,94,0,0
CUST-05676,Susan Hernandez,84,Female,21674,634,Money Market,146784.49,0,1,1,Medium,46.6,0,0
CUST-05677,Christopher Thomas,47,Male,48793,653,Savings,6402.38,0,0,0,Low,9.1,0,0
CUST-05678,Matthew Garcia,20,Female,80822,592,Standard Checking,12957.37,1,0,0,Low,27.2,0,0
CUST-05679,Nancy Thomas,66,Female,74909,572,Standard Checking,4105.54,1,0,1,Low,15.8,0,1
CUST-05680,Karen Thomas,59,Male,165192,631,Savings,2632.71,0,0,1,None,0,0,1
CUST-05681,Barbara Taylor,41,Male,76464,621,Standard Checking,13280.25,1,0,0,Low,18.2,0,0
CUST-05682,Robert Gonzalez,61,Male,25000,814,Premium Checking,12980.8,1,0,0,High,86.7,0,0
CUST-05683,Linda Jones,18,Male,22245,778,Standard Checking,13210.11,0,0,1,High,91.3,0,0
CUST-05684,Barbara Rodriguez,71,Male,50411,648,Premium Checking,54435.21,1,0,0,High,79.8,0,0
CUST-05685,John Williams,69,Female,52862,717,Premium Checking,55317.07,1,0,0,Medium,69.9,0,0
CUST-05686,James Moore,53,Female,37264,679,Premium Checking,10074.77,0,0,0,Low,25.1,0,0
CUST-05687,Lisa Lopez,55,Female,71974,642,Standard Checking,9328.52,1,0,1,Medium,67.7,0,0
CUST-05688,William Rodriguez,61,Male,13944,614,Standard Checking,927.39,1,0,0,Low,22.6,0,1
CUST-05689,Sarah Moore,64,Male,38871,657,Savings,10242.72,1,0,0,High,95.1,0,0
CUST-05690,Mark Miller,46,Female,15654,646,Standard Checking,8160.69,1,0,0,None,0,0,1
CUST-05691,Anthony Brown,68,Female,33657,669,Standard Checking,14064.91,1,0,0,Low,26,0,0
CUST-05692,Richard Taylor,58,Female,41207,823,Premium Checking,43168.85,1,0,0,Medium,49.4,0,0
CUST-05693,Lisa Johnson,81,Female,82919,673,Savings,14865.64,1,0,0,High,79.9,0,0
CUST-05694,Susan Williams,65,Male,26611,592,Standard Checking,14543.11,1,1,0,None,0,0,1
CUST-05695,Robert Wilson,39,Male,45783,665,Premium Checking,62326.69,0,0,0,High,76.8,0,0
CUST-05696,John Miller,34,Male,37722,761,Premium Checking,69954.72,0,0,0,None,0,0,0
CUST-05697,Sandra Moore,22,Male,46122,822,Standard Checking,12123.42,1,0,1,None,0,0,0
CUST-05698,Richard Martinez,78,Male,40374,585,Savings,12796.27,1,0,0,Low,15,1,0
CUST-05699,Matthew Gonzalez,23,Female,43186,683,Savings,8316.7,0,0,0,Low,22.9,0,0
CUST-05700,Jessica Rodriguez,70,Non-Binary,35388,705,Standard Checking,11003.31,0,0,0,Medium,35.7,0,0
CUST-05701,Mary Jones,34,Female,58976,750,Standard Checking,7182.32,0,0,0,Medium,46.3,0,0
CUST-05702,Mark Taylor,76,Female,85066,667,Standard Checking,9511.09,1,0,0,High,98.7,0,0
CUST-05703,Daniel Brown,56,Non-Binary,50057,680,Money Market,44825.27,1,0,0,High,87.5,0,0
CUST-05704,Thomas Rodriguez,71,Female,133807,650,Premium Checking,8539.12,1,0,0,None,0,0,1
CUST-05705,Karen Johnson,65,Female,50984,588,Money Market,14619.14,1,0,0,High,90.9,0,0
CUST-05706,Lisa Moore,54,Male,73352,746,Premium Checking,53606.68,0,0,0,Low,11.5,0,0
CUST-05707,Christopher Hernandez,65,Male,33527,613,Standard Checking,6397.6,1,0,0,Medium,35.6,0,0
CUST-05708,Richard Davis,85,Male,46279,570,Standard Checking,10130,0,0,0,Low,19,0,0
CUST-05709,Anthony Smith,44,Male,41973,647,Premium Checking,25306.55,0,0,1,High,90,0,0
CUST-05710,Thomas Lopez,44,Female,26600,562,Standard Checking,8597.23,0,0,0,High,73.5,0,0
CUST-05711,Patricia Gonzalez,80,Female,33382,651,Standard Checking,8275.45,0,0,1,Medium,69.5,0,0
CUST-05712,Mark Rodriguez,69,Male,58611,647,Standard Checking,7644.94,1,0,1,High,91.3,0,0
CUST-05713,Anthony Miller,64,Male,93148,673,Premium Checking,13560.16,0,0,0,Medium,66.4,0,0
CUST-05714,Daniel Jones,38,Male,64909,646,Standard Checking,9780.58,1,0,0,High,96.3,0,0
CUST-05715,Robert Taylor,74,Male,57994,683,Money Market,76702.04,0,0,0,High,84.5,0,0
CUST-05716,Sandra Rodriguez,59,Male,31923,811,Premium Checking,25220.59,1,0,1,Low,25.4,0,0
CUST-05717,Jennifer Jackson,65,Male,62489,505,Standard Checking,4827.68,0,0,0,None,0,0,1
CUST-05718,Jessica Johnson,44,Male,35729,787,Premium Checking,66025.83,1,0,0,Medium,37.7,0,0
CUST-05719,Elizabeth Thomas,50,Female,27278,579,Savings,7583.54,1,0,0,Low,24.2,0,0
CUST-05720,Robert Anderson,52,Male,31269,711,Premium Checking,45529.15,1,0,0,High,92.2,0,0
CUST-05721,Richard Gonzalez,33,Female,46164,768,Standard Checking,14962.73,1,0,0,Low,25.9,0,0
CUST-05722,Richard Anderson,53,Male,37422,666,Standard Checking,9165.38,1,0,1,None,0,0,1
CUST-05723,Susan Davis,83,Male,56601,694,Premium Checking,9617.47,1,0,0,Medium,47.2,0,0
CUST-05724,David Moore,73,Female,40583,731,Standard Checking,3841.11,1,0,0,Low,6.2,0,0
CUST-05725,Lisa Brown,34,Male,56326,753,Standard Checking,6380.09,0,0,0,Low,28.4,0,0
CUST-05726,Betty Martinez,37,Male,41959,598,Standard Checking,1092.99,0,0,0,Medium,43.3,0,1
CUST-05727,James Jones,25,Female,47847,709,Savings,6968.02,0,0,1,High,76.9,0,0
CUST-05728,Richard Smith,35,Female,30017,675,Savings,6806.22,0,0,0,Medium,48.7,0,0
CUST-05729,Daniel Davis,35,Male,100469,714,Standard Checking,13163.26,0,0,0,High,73,0,0
CUST-05730,John Williams,35,Female,21692,714,Standard Checking,4364.86,0,0,1,Medium,48.6,0,0
CUST-05731,Michael Brown,19,Female,170199,675,Standard Checking,6147.11,1,0,0,Low,18.8,0,0
CUST-05732,John Anderson,68,Male,62125,680,Premium Checking,29393.34,1,0,1,Low,14,0,0
CUST-05733,Linda Williams,27,Female,22441,717,Savings,12005.27,1,0,0,Low,15.5,0,0
CUST-05734,Mark Miller,31,Female,51507,648,Premium Checking,12431.54,1,1,0,Medium,64.1,0,0
CUST-05735,Sarah Hernandez,43,Male,54785,733,Standard Checking,14174.33,0,0,0,Medium,40.1,0,0
CUST-05736,David Taylor,64,Female,103394,628,Money Market,87552.11,1,0,0,Medium,36.7,0,0
CUST-05737,Margaret Garcia,47,Male,24973,818,Premium Checking,30386.23,1,0,0,High,78.7,0,0
CUST-05738,Linda Smith,73,Female,24988,714,Premium Checking,10086.37,0,0,0,High,84.3,0,0
CUST-05739,Mark Martinez,59,Female,58244,697,Premium Checking,44735.4,1,0,0,Low,8.2,0,0
CUST-05740,Margaret Jackson,21,Male,53995,640,Standard Checking,676.16,1,0,0,Medium,65.8,0,0
CUST-05741,John Brown,28,Female,102091,671,Savings,381.3,1,1,1,Medium,48,0,0
CUST-05742,David Anderson,41,Female,29759,710,Standard Checking,4593.75,0,0,0,Low,8,0,0
CUST-05743,James Rodriguez,84,Female,28564,766,Standard Checking,13044.85,0,0,0,High,97.3,0,0
CUST-05744,David Jackson,54,Male,124877,599,Standard Checking,4167.75,1,1,0,Medium,68.3,0,0
CUST-05745,Richard Thomas,19,Male,47916,585,Premium Checking,68433.07,1,0,0,None,0,0,0
CUST-05746,Patricia Smith,29,Female,33768,647,Money Market,99683.51,0,0,0,High,85.4,0,0
CUST-05747,Karen Gonzalez,38,Male,69763,651,Standard Checking,758.68,0,0,0,None,0,0,1
CUST-05748,James Jones,81,Male,17581,649,Money Market,70208.93,0,0,0,Low,18.4,0,0
CUST-05749,Robert Wilson,85,Female,59227,713,Savings,12269.83,1,0,0,High,71.2,0,0
CUST-05750,Anthony Wilson,60,Male,35740,696,Savings,8572.45,1,0,0,Medium,40,0,0
CUST-05751,Linda Brown,71,Male,38137,663,Standard Checking,7603.88,0,0,1,None,0,0,1
CUST-05752,Michael Martin,79,Male,93684,775,Standard Checking,6612.2,0,0,0,Low,11,0,0
CUST-05753,Charles Anderson,29,Male,60754,841,Premium Checking,52090.89,1,0,0,Low,24.8,0,0
CUST-05754,Nancy Brown,18,Male,27892,718,Money Market,55114.14,0,0,0,Medium,63.1,0,0
CUST-05755,Sandra Jackson,50,Male,50298,711,Savings,4746.77,1,0,0,High,83,0,0
CUST-05756,William Gonzalez,81,Male,51974,685,Savings,5174.52,0,0,0,Medium,66.5,1,0
CUST-05757,Susan Wilson,85,Female,42999,601,Premium Checking,52409.48,1,0,0,High,86,0,0
CUST-05758,Nancy Martinez,31,Male,30329,749,Savings,2520.18,1,0,0,High,73.2,0,0
CUST-05759,Jessica Jones,31,Female,54907,663,Savings,7914.67,1,1,0,Medium,45.7,0,0
CUST-05760,Daniel Garcia,26,Male,69591,675,Savings,4765.53,0,0,0,Low,26.1,0,0
CUST-05761,Betty Johnson,43,Female,61504,689,Standard Checking,12304.9,1,0,0,High,77.4,0,0
CUST-05762,Richard Gonzalez,66,Non-Binary,34323,595,Money Market,140714.8,1,0,0,High,79,0,0
CUST-05763,Charles Moore,34,Female,45302,772,Standard Checking,10983.05,0,0,0,Medium,67,0,0
CUST-05764,Margaret Jackson,85,Female,16251,738,Premium Checking,44316.46,0,0,0,High,84.2,0,0
CUST-05765,James Davis,77,Male,109007,622,Standard Checking,1539.1,1,0,1,High,82.4,0,1
CUST-05766,Nancy Thomas,20,Male,36285,606,Standard Checking,8457.23,0,0,0,High,86.4,0,0
CUST-05767,Mark Johnson,42,Female,37794,624,Standard Checking,3924.79,0,0,0,Medium,63,0,0
CUST-05768,Linda Garcia,38,Female,25406,623,Standard Checking,7858.71,1,0,0,Medium,64.8,0,0
CUST-05769,Jessica Hernandez,29,Female,75391,601,Savings,1718.03,1,0,0,None,0,0,1
CUST-05770,Thomas Jackson,71,Female,81964,702,Money Market,134688.11,0,0,0,High,77.2,0,0
CUST-05771,David Davis,18,Male,36869,701,Savings,6020.85,1,0,0,High,81.6,0,0
CUST-05772,Nancy Brown,18,Female,27752,592,Standard Checking,9994.24,1,0,0,None,0,0,1
CUST-05773,David Davis,62,Male,49524,822,Standard Checking,7411.38,1,0,0,Medium,30.8,0,0
CUST-05774,William Johnson,63,Female,41577,609,Savings,7028.16,0,0,0,High,72.4,0,0
CUST-05775,Jessica Garcia,65,Male,71122,538,Standard Checking,5759.17,1,0,0,Low,12.1,0,1
CUST-05776,Christopher Jackson,24,Female,45906,724,Savings,7267.81,1,0,0,Medium,44.2,0,0
CUST-05777,Margaret Davis,27,Female,44299,679,Savings,9209.94,1,0,0,Medium,65.6,0,0
CUST-05778,Susan Thomas,32,Male,68543,652,Savings,3400.49,1,0,0,Medium,51.9,0,0
CUST-05779,Barbara Jones,57,Female,22292,689,Premium Checking,74100.21,0,0,0,Medium,56.9,0,0
CUST-05780,Lisa Jackson,28,Female,41955,676,Money Market,107691.28,1,0,1,Medium,65.3,0,0
CUST-05781,Sarah Rodriguez,73,Male,53964,728,Premium Checking,65444.82,1,0,1,High,96.3,0,0
CUST-05782,Mary Martin,63,Male,39581,665,Money Market,61327.48,0,0,0,High,94.8,0,0
CUST-05783,Barbara Johnson,62,Male,56407,645,Savings,2497.3,1,0,0,Medium,56.1,0,0
CUST-05784,Elizabeth Smith,30,Male,54764,695,Standard Checking,4950.17,0,0,0,High,74.9,0,0
CUST-05785,Patricia Lopez,44,Female,76080,735,Savings,5141.97,1,0,0,High,97.1,0,0
CUST-05786,William Brown,67,Male,42737,673,Standard Checking,6107.46,1,0,0,Low,24.2,0,0
CUST-05787,William Garcia,78,Male,17741,676,Savings,4819.67,1,0,1,Low,29.1,0,0
CUST-05788,James Martinez,30,Female,22611,770,Standard Checking,10137.21,1,1,0,Low,13.8,0,0
CUST-05789,Mark Wilson,29,Non-Binary,61807,683,Standard Checking,14913.48,0,0,0,High,70.6,0,0
CUST-05790,Nancy Moore,46,Female,53675,577,Savings,10608.07,1,0,0,Medium,57.4,0,0
CUST-05791,Jennifer Moore,37,Female,43785,685,Money Market,99425.73,0,0,0,Low,12.3,0,0
CUST-05792,Karen Thomas,48,Male,45403,680,Standard Checking,11087.45,1,0,0,High,89.6,0,0
CUST-05793,Joseph Thomas,25,Male,35453,697,Premium Checking,15423.51,1,0,1,Low,23.3,0,0
CUST-05794,Linda Gonzalez,41,Male,35515,696,Premium Checking,5496.27,1,0,0,High,76,0,0
CUST-05795,Daniel Hernandez,56,Female,37289,681,Money Market,12768.78,1,0,0,Low,27.7,0,0
CUST-05796,Margaret Miller,50,Male,42632,702,Premium Checking,46963.67,0,0,0,High,75.6,0,0
CUST-05797,Thomas Moore,59,Male,52104,595,Money Market,24766.83,0,0,0,Medium,61.4,0,0
CUST-05798,Nancy Jackson,32,Female,47178,838,Money Market,135773.38,1,1,0,None,0,0,0
CUST-05799,Matthew Gonzalez,85,Male,41616,685,Money Market,135847.4,1,0,0,Medium,59.2,0,0
CUST-05800,Joseph Smith,82,Female,69414,605,Savings,10963.91,1,0,1,Low,17.8,0,0
CUST-05801,Mark Thomas,49,Female,75700,576,Standard Checking,132.69,1,0,0,Medium,57.9,0,1
CUST-05802,Robert Williams,28,Male,95736,712,Savings,9637.08,0,0,0,Low,25.2,0,0
CUST-05803,Daniel Martinez,54,Female,44611,652,Savings,781.76,0,0,1,Medium,67.1,0,0
CUST-05804,Charles Jones,36,Male,37788,700,Money Market,133854.55,0,0,0,High,92.8,0,0
CUST-05805,Michael Wilson,68,Female,47485,828,Savings,11174.6,1,0,1,Low,7.3,0,0
CUST-05806,John Gonzalez,51,Male,37261,681,Premium Checking,32897.11,1,0,0,Medium,69,0,0
CUST-05807,Richard Martinez,77,Female,48633,756,Standard Checking,7301.53,1,0,0,None,0,0,0
CUST-05808,Mary Garcia,70,Female,60084,611,Premium Checking,51277.01,1,1,0,Medium,56.7,0,0
CUST-05809,Linda Brown,29,Female,51701,698,Savings,14019,0,1,1,None,0,0,0
CUST-05810,Matthew Lopez,79,Female,45218,620,Standard Checking,4064.44,1,0,0,High,79.2,0,0
CUST-05811,Margaret Anderson,83,Female,67462,599,Premium Checking,13582.82,0,0,0,Medium,61.4,0,0
CUST-05812,Linda Miller,65,Female,113349,693,Standard Checking,8323.03,1,0,1,Medium,59.4,0,0
CUST-05813,Susan Jackson,57,Female,34412,783,Savings,3294.71,1,1,0,High,97.3,0,0
CUST-05814,Susan Gonzalez,41,Female,57939,747,Standard Checking,14399.75,0,0,0,High,99.7,0,0
CUST-05815,Mark Smith,67,Male,44563,850,Premium Checking,51164.24,1,0,0,High,73.5,0,0
CUST-05816,Anthony Jackson,85,Female,32146,676,Premium Checking,69132.05,1,0,0,High,72.6,0,0
CUST-05817,Mark Smith,60,Female,34207,703,Money Market,119700.63,1,0,1,High,70.2,0,0
CUST-05818,Patricia Martinez,34,Female,40005,726,Money Market,70278.21,0,1,0,Low,15.3,0,0
CUST-05819,John Martin,72,Female,107648,688,Savings,9641.3,0,0,1,Medium,45.3,0,0
CUST-05820,William Williams,51,Male,78950,742,Premium Checking,32584.46,1,0,0,Medium,37.3,0,0
CUST-05821,Margaret Garcia,77,Male,31362,642,Standard Checking,8674.6,0,0,0,Medium,63,0,0
CUST-05822,Jennifer Lopez,68,Male,64362,631,Standard Checking,6990.49,0,0,0,Medium,66.9,0,0
CUST-05823,Daniel Smith,52,Female,30169,644,Standard Checking,5216.12,1,0,0,Low,26.2,0,0
CUST-05824,Jessica Jones,51,Male,35840,609,Savings,3567.65,1,0,0,Medium,55.5,0,0
CUST-05825,William Martinez,33,Female,94513,562,Savings,4027.44,0,0,0,Medium,46.7,0,1
CUST-05826,Richard Anderson,35,Male,132152,669,Savings,7333.36,1,0,0,None,0,0,1
CUST-05827,Barbara Jones,55,Male,19019,523,Savings,14152.02,1,0,1,Low,23.2,0,0
CUST-05828,Robert Moore,60,Male,49780,651,Standard Checking,13056.84,0,0,0,High,92.6,0,0
CUST-05829,Barbara Williams,49,Male,60103,535,Standard Checking,4943.96,1,0,0,Medium,40.3,0,1
CUST-05830,Betty Miller,24,Male,42732,792,Savings,14283.73,1,0,0,High,91.6,1,0
CUST-05831,Thomas Jackson,63,Female,52591,651,Savings,2405.62,1,0,0,Medium,56.8,1,0
CUST-05832,Margaret Moore,78,Male,40022,483,Savings,8170.07,1,0,0,High,99.2,0,1
CUST-05833,James Jones,35,Male,67083,682,Premium Checking,13871.14,1,0,0,High,72.3,0,0
CUST-05834,Anthony Johnson,57,Female,41321,698,Money Market,116491.24,0,1,0,Medium,51.3,0,0
CUST-05835,James Miller,67,Male,64838,637,Standard Checking,3568.53,1,0,0,High,80.9,0,0
CUST-05836,Mark Hernandez,22,Female,80234,792,Standard Checking,4654.48,0,0,0,None,0,0,0
CUST-05837,David Moore,71,Female,74790,721,Standard Checking,1798.78,1,0,0,Low,28.7,0,0
CUST-05838,Thomas Johnson,75,Female,44712,662,Standard Checking,5076.53,0,0,0,Low,6.8,0,0
CUST-05839,Michael Miller,39,Female,15859,716,Standard Checking,12573,0,0,0,Medium,57.7,0,0
CUST-05840,Elizabeth Williams,55,Male,62625,788,Standard Checking,6268.54,1,0,1,Low,24.3,0,0
CUST-05841,Sandra Lopez,66,Male,23793,594,Standard Checking,14831.99,1,0,0,Low,16.5,0,0
CUST-05842,John Hernandez,18,Male,61769,622,Standard Checking,5979.88,1,0,0,High,80.2,0,0
CUST-05843,Mark Lopez,53,Male,59358,681,Standard Checking,10780.01,1,0,0,High,78.8,0,0
CUST-05844,Matthew Brown,45,Male,44194,562,Standard Checking,6025.73,0,0,0,Medium,69.1,0,1
CUST-05845,Matthew Thomas,52,Female,50686,699,Savings,3613.34,1,0,0,High,74.2,0,0
CUST-05846,Karen Moore,77,Male,101457,795,Standard Checking,2714.31,1,0,0,Low,7.4,0,0
CUST-05847,Patricia Garcia,79,Female,93686,671,Savings,2647.27,1,0,0,High,99.7,0,0
CUST-05848,Christopher Anderson,63,Female,41122,569,Standard Checking,9707.33,1,1,0,Medium,47.3,0,0
CUST-05849,James Williams,78,Male,19056,736,Premium Checking,60185,0,0,0,Low,24,0,0
CUST-05850,Robert Taylor,82,Male,107524,795,Savings,9594.14,1,0,0,Low,14.1,0,0
CUST-05851,Sandra Wilson,43,Male,22270,489,Savings,6260.95,0,0,0,High,76.6,0,1
CUST-05852,William Williams,52,Female,51308,717,Savings,9962.49,1,0,0,Low,12.3,0,0
CUST-05853,Betty Gonzalez,74,Male,47254,725,Standard Checking,381.55,0,0,0,High,81.9,0,0
CUST-05854,John Hernandez,80,Female,60941,713,Savings,2108.15,1,0,1,Medium,59.2,0,0
CUST-05855,Mary Anderson,21,Female,93868,696,Money Market,120147.27,0,0,0,Low,29.5,0,0
CUST-05856,Richard Jackson,59,Female,50528,688,Standard Checking,14998.68,1,1,0,High,96.7,0,0
CUST-05857,Nancy Thomas,62,Male,38087,661,Savings,12639.65,0,1,0,Medium,55.9,0,0
